##CCP,url_path,sku,position
CCP,pakaian-dan-aksesoris.html,SARU-CART-003O,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003O,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003O,666
CCP,pakaian-dan-aksesoris.html,SARU-CART-003P,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003P,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003P,665
CCP,pakaian-dan-aksesoris.html,SARU-CART-003Q,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003Q,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003Q,664
CCP,pakaian-dan-aksesoris.html,SARU-CART-003R,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003R,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003R,663
CCP,pakaian-dan-aksesoris.html,SARU-CART-003S,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003S,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003S,662
CCP,pakaian-dan-aksesoris.html,SARU-CART-003T,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003T,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003T,661
CCP,pakaian-dan-aksesoris.html,SARU-CART-003U,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003U,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003U,660
CCP,pakaian-dan-aksesoris.html,SARU-CART-003V,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003V,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003V,659
CCP,pakaian-dan-aksesoris.html,SARU-CART-003W,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003W,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003W,658
CCP,pakaian-dan-aksesoris.html,SARU-CART-003X,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003X,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003X,657
CCP,pakaian-dan-aksesoris.html,SARU-CART-003Y,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003Y,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003Y,656
CCP,pakaian-dan-aksesoris.html,SARU-CART-003Z,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-CART-003Z,1
CCP,promo-panin/clothing-acc.html,SARU-CART-003Z,655
CCP,pakaian-dan-aksesoris.html,SARU-FLUF-001A,99999
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-001A,1
CCP,promo-fluffy.html,SARU-FLUF-001A,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-001A,2865
CCP,pakaian-dan-aksesoris.html,SARU-FLUF-001B,99999
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-001B,1
CCP,promo-fluffy.html,SARU-FLUF-001B,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-001B,2864
CCP,pakaian-dan-aksesoris.html,SARU-FLUF-001C,99999
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-001C,1
CCP,promo-fluffy.html,SARU-FLUF-001C,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-001C,2863
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-001D,1
CCP,promo-fluffy.html,SARU-FLUF-001D,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-001D,2862
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-002A,1
CCP,promo-fluffy.html,SARU-FLUF-002A,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-002A,2752
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-002B,1
CCP,promo-fluffy.html,SARU-FLUF-002B,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-002B,2751
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-002C,1
CCP,promo-fluffy.html,SARU-FLUF-002C,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-002C,2750
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-002D,1
CCP,promo-fluffy.html,SARU-FLUF-002D,0
CCP,promo-panin/clothing-acc.html,SARU-FLUF-002D,2749
CCP,pakaian-dan-aksesoris.html,SARU-FLUF-003A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-003A,1
CCP,promo-panin/clothing-acc.html,SARU-FLUF-003A,35
CCP,pakaian-dan-aksesoris.html,SARU-FLUF-003B,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-003B,1
CCP,promo-panin/clothing-acc.html,SARU-FLUF-003B,34
CCP,pakaian-dan-aksesoris.html,SARU-FLUF-003C,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-003C,1
CCP,promo-panin/clothing-acc.html,SARU-FLUF-003C,33
CCP,pakaian-dan-aksesoris.html,SARU-FLUF-003D,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-FLUF-003D,1
CCP,promo-panin/clothing-acc.html,SARU-FLUF-003D,32
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,SARU-VELV-001A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-001A,99999
CCP,velvet-junior.html,SARU-VELV-001A,0
CCP,happyfridaywithvisa.html,SARU-VELV-001A,618
CCP,promo-bni-15/clothing-acc.html,SARU-VELV-001A,129
CCP,promo-panin/clothing-acc.html,SARU-VELV-001A,6589
CCP,pakaian-dan-aksesoris.html,SARU-VELV-002A,99999
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-002A,8
CCP,velvet-junior.html,SARU-VELV-002A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-002A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-002A,5581
CCP,pakaian-dan-aksesoris.html,SARU-VELV-003A,99999
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-003A,7
CCP,velvet-junior.html,SARU-VELV-003A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-003A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-003A,5385
CCP,pakaian-dan-aksesoris.html,SARU-VELV-004A,99999
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-004A,1
CCP,velvet-junior.html,SARU-VELV-004A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-004A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-004A,4633
CCP,pakaian-dan-aksesoris.html,SARU-VELV-005A,99999
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,SARU-VELV-005A,99999
CCP,velvet-junior.html,SARU-VELV-005A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-005A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-005A,3560
CCP,pakaian-dan-aksesoris.html,SARU-VELV-006A,99999
CCP,pakaian-dan-aksesoris/piyama-bayi-dan-anak.html,SARU-VELV-006A,1
CCP,velvet-junior.html,SARU-VELV-006A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-006A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-006A,3637
CCP,pakaian-dan-aksesoris.html,SARU-VELV-007A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-007A,1
CCP,velvet-junior.html,SARU-VELV-007A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-007A,0
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-pakaian/sarung-tangan.html,SARU-VELV-007A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-007A,2623
CCP,pakaian-dan-aksesoris.html,SARU-VELV-008A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-008A,1
CCP,velvet-junior.html,SARU-VELV-008A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-008A,0
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-pakaian/sarung-tangan.html,SARU-VELV-008A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-008A,2467
CCP,pakaian-dan-aksesoris.html,SARU-VELV-009A,1
CCP,pakaian-dan-aksesoris/pakaian-bayi-dan-anak.html,SARU-VELV-009A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-009A,1
CCP,velvet-junior.html,SARU-VELV-009A,0
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-009A,0
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-pakaian/sarung-tangan.html,SARU-VELV-009A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-009A,2368
CCP,pakaian-dan-aksesoris.html,SARU-VELV-010A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-010A,1
CCP,bilna-1st-birthday/clothing-acc.html,SARU-VELV-010A,0
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-pakaian/sarung-tangan.html,SARU-VELV-010A,0
CCP,promo-panin/clothing-acc.html,SARU-VELV-010A,1556
CCP,pakaian-dan-aksesoris.html,SARU-VELV-011A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-011A,1
CCP,promo-panin/clothing-acc.html,SARU-VELV-011A,995
CCP,pakaian-dan-aksesoris.html,SARU-VELV-012A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-012A,1
CCP,promo-panin/clothing-acc.html,SARU-VELV-012A,493
CCP,pakaian-dan-aksesoris.html,SARU-VELV-013A,1
CCP,pakaian-dan-aksesoris/aksesoris-bayi-dan-anak.html,SARU-VELV-013A,1
CCP,promo-panin/clothing-acc.html,SARU-VELV-013A,307
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-OBEB-001A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-OBEB-001A,1
CCP,bilna-1st-birthday/health-safety.html,SCAL-OBEB-001A,0
CCP,promo-obebe.html,SCAL-OBEB-001A,0
CCP,promo-bni-15/health-safety.html,SCAL-OBEB-001A,299
CCP,promo-panin/health-safety.html,SCAL-OBEB-001A,103
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-001A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-001A,1
CCP,tanita.html,SCAL-TANI-001A,1
CCP,bilna-1st-birthday.html,SCAL-TANI-001A,0
CCP,bilna-1st-birthday/health-safety.html,SCAL-TANI-001A,0
CCP,promo-tanita.html,SCAL-TANI-001A,1
CCP,promo-bni-15/health-safety.html,SCAL-TANI-001A,241
CCP,promo-panin/health-safety.html,SCAL-TANI-001A,160
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-002A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-002A,1
CCP,tanita.html,SCAL-TANI-002A,2
CCP,promo-tanita.html,SCAL-TANI-002A,7
CCP,promo-bni-15/health-safety.html,SCAL-TANI-002A,242
CCP,promo-panin/health-safety.html,SCAL-TANI-002A,159
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-002B,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-002B,1
CCP,tanita.html,SCAL-TANI-002B,3
CCP,promo-tanita.html,SCAL-TANI-002B,6
CCP,promo-bni-15/health-safety.html,SCAL-TANI-002B,243
CCP,promo-panin/health-safety.html,SCAL-TANI-002B,158
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-003A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-003A,1
CCP,tanita.html,SCAL-TANI-003A,4
CCP,promo-tanita.html,SCAL-TANI-003A,5
CCP,promo-bni-15/health-safety.html,SCAL-TANI-003A,244
CCP,promo-panin/health-safety.html,SCAL-TANI-003A,157
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-004A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-004A,1
CCP,tanita.html,SCAL-TANI-004A,5
CCP,promo-tanita.html,SCAL-TANI-004A,4
CCP,promo-bni-15/health-safety.html,SCAL-TANI-004A,245
CCP,promo-panin/health-safety.html,SCAL-TANI-004A,156
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-005A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-005A,1
CCP,tanita.html,SCAL-TANI-005A,6
CCP,promo-tanita.html,SCAL-TANI-005A,10
CCP,promo-bni-15/health-safety.html,SCAL-TANI-005A,246
CCP,promo-panin/health-safety.html,SCAL-TANI-005A,155
CCP,tanita.html,SCAL-TANI-005B,0
CCP,promo-tanita.html,SCAL-TANI-005B,11
CCP,promo-bni-15/health-safety.html,SCAL-TANI-005B,269
CCP,promo-panin/health-safety.html,SCAL-TANI-005B,132
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-006A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-006A,1
CCP,tanita.html,SCAL-TANI-006A,7
CCP,bilna-1st-birthday/health-safety.html,SCAL-TANI-006A,0
CCP,promo-tanita.html,SCAL-TANI-006A,2
CCP,promo-bni-15/health-safety.html,SCAL-TANI-006A,247
CCP,promo-panin/health-safety.html,SCAL-TANI-006A,154
CCP,tanita.html,SCAL-TANI-006B,0
CCP,promo-tanita.html,SCAL-TANI-006B,8
CCP,promo-bni-15/health-safety.html,SCAL-TANI-006B,350
CCP,promo-panin/health-safety.html,SCAL-TANI-006B,52
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-007A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-007A,1
CCP,tanita.html,SCAL-TANI-007A,0
CCP,promo-tanita.html,SCAL-TANI-007A,3
CCP,promo-bni-15/health-safety.html,SCAL-TANI-007A,347
CCP,promo-panin/health-safety.html,SCAL-TANI-007A,55
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SCAL-TANI-008A,1
CCP,kesehatan-dan-keamanan-bayi-dan-balita/perlengkapan-kesehatan-dan-keamanan-bayi.html,SCAL-TANI-008A,1
CCP,tanita.html,SCAL-TANI-008A,0
CCP,promo-tanita.html,SCAL-TANI-008A,9
CCP,promo-bni-15/health-safety.html,SCAL-TANI-008A,348
CCP,promo-panin/health-safety.html,SCAL-TANI-008A,54
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-ANDI-001A,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-ANDI-001A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-ANDI-001A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-ANDI-001A,247
CCP,promo-panin/bath-skincare.html,SCIS-ANDI-001A,94
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-ANDI-001B,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-ANDI-001B,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-ANDI-001B,0
CCP,promo-bni-15/bath-skincare.html,SCIS-ANDI-001B,248
CCP,promo-panin/bath-skincare.html,SCIS-ANDI-001B,93
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-ANDI-002A,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-ANDI-002A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-ANDI-002A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-ANDI-002A,249
CCP,promo-panin/bath-skincare.html,SCIS-ANDI-002A,92
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-ANDI-002B,1
CCP,peralatan-mandi-dan-perawatan-kulit/perawatan-rambut-bayi-dan-balita.html,SCIS-ANDI-002B,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-ANDI-002B,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-ANDI-002B,0
CCP,promo-bni-15/bath-skincare.html,SCIS-ANDI-002B,250
CCP,promo-panin/bath-skincare.html,SCIS-ANDI-002B,91
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-LUCK-001A,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-LUCK-001A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-LUCK-001A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-LUCK-001A,312
CCP,promo-panin/bath-skincare.html,SCIS-LUCK-001A,31
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-LYNE-001A,24
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-LYNE-001A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-LYNE-001A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-LYNE-001A,49
CCP,promo-panin/bath-skincare.html,SCIS-LYNE-001A,271
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-LYNE-001B,22
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-LYNE-001B,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-LYNE-001B,0
CCP,promo-bni-15/bath-skincare.html,SCIS-LYNE-001B,62
CCP,promo-panin/bath-skincare.html,SCIS-LYNE-001B,258
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-MAST-001A,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-MAST-001A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-MAST-001A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-MAST-001A,281
CCP,promo-panin/bath-skincare.html,SCIS-MAST-001A,62
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-PIGE-001A,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-PIGE-001A,1
CCP,pigeon.html,SCIS-PIGE-001A,9999
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-PIGE-001A,0
CCP,promo-pigeon-bath-and-skincare.html,SCIS-PIGE-001A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-PIGE-001A,224
CCP,promo-panin/bath-skincare.html,SCIS-PIGE-001A,117
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-PIGE-002A,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-PIGE-002A,1
CCP,pigeon.html,SCIS-PIGE-002A,9999
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-PIGE-002A,0
CCP,promo-pigeon-bath-and-skincare.html,SCIS-PIGE-002A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-PIGE-002A,225
CCP,promo-panin/bath-skincare.html,SCIS-PIGE-002A,116
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-PIGE-003A,1
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-PIGE-003A,1
CCP,pigeon.html,SCIS-PIGE-003A,9999
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-PIGE-003A,0
CCP,promo-pigeon-bath-and-skincare.html,SCIS-PIGE-003A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-PIGE-003A,226
CCP,promo-panin/bath-skincare.html,SCIS-PIGE-003A,115
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-PUMP-001A,99999
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-PUMP-001A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-PUMP-001A,0
CCP,happyfridaywithvisa.html,SCIS-PUMP-001A,663
CCP,promo-bni-15/bath-skincare.html,SCIS-PUMP-001A,31
CCP,promo-panin/bath-skincare.html,SCIS-PUMP-001A,289
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-PUPU-001A,99999
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-PUPU-001A,1
CCP,pupu.html,SCIS-PUPU-001A,15
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-PUPU-001A,0
CCP,happyfridaywithvisa.html,SCIS-PUPU-001A,1
CCP,promo-bni-15/bath-skincare.html,SCIS-PUPU-001A,1
CCP,promo-panin/bath-skincare.html,SCIS-PUPU-001A,319
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-SIMB-001A,99999
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-SIMB-001A,1
CCP,simba.html,SCIS-SIMB-001A,122
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-SIMB-001A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-SIMB-001A,119
CCP,promo-simba.html,SCIS-SIMB-001A,0
CCP,promo-panin/bath-skincare.html,SCIS-SIMB-001A,217
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-SIMB-002A,99999
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-SIMB-002A,1
CCP,simba.html,SCIS-SIMB-002A,123
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-SIMB-002A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-SIMB-002A,120
CCP,promo-simba.html,SCIS-SIMB-002A,0
CCP,promo-panin/bath-skincare.html,SCIS-SIMB-002A,216
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-TOMI-001A,99999
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-TOMI-001A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-TOMI-001A,0
CCP,promo-tommee-tippee.html,SCIS-TOMI-001A,0
CCP,promo-bni-15/bath-skincare.html,SCIS-TOMI-001A,89
CCP,promo-panin/bath-skincare.html,SCIS-TOMI-001A,243
CCP,peralatan-mandi-dan-perawatan-kulit.html,SCIS-TOMI-001B,99999
CCP,peralatan-mandi-dan-perawatan-kulit/perlengkapan-tambahan-bayi-dan-balita.html,SCIS-TOMI-001B,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-perlengkapan-mandi/gunting-kuku.html,SCIS-TOMI-001B,0
CCP,promo-tommee-tippee.html,SCIS-TOMI-001B,0
CCP,promo-bni-15/bath-skincare.html,SCIS-TOMI-001B,90
CCP,promo-panin/bath-skincare.html,SCIS-TOMI-001B,242
CCP,perlengkapan-makan-bayi.html,SDFC-CHU0-001A,99999
CCP,perlengkapan-makan-bayi/aksesoris-botol-susu.html,SDFC-CHU0-001A,0
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-lain-lain/sabun-cuci-botol.html,SDFC-CHU0-001A,0
CCP,popok-bayi-dan-balita.html,SDFC-CUSS-002A,999
CCP,kesehatan-dan-keamanan-bayi-dan-balita.html,SDFC-CUSS-002A,99999
CCP,popok-bayi-dan-balita/pembersih-pakaian-bayi.html,SDFC-CUSS-002A,0
CCP,pakaian-dan-aksesoris/pembersih-pakaian-bayi.html,SDFC-CUSS-002A,8
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-lain-lain/laundry-detergent.html,SDFC-CUSS-002A,0
CCP,popok-bayi-dan-balita.html,SDFC-CUSS-002B,999
CCP,popok-bayi-dan-balita/pembersih-pakaian-bayi.html,SDFC-CUSS-002B,0
CCP,pakaian-dan-aksesoris/pembersih-pakaian-bayi.html,SDFC-CUSS-002B,7
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-lain-lain/laundry-detergent.html,SDFC-CUSS-002B,0
CCP,popok-bayi-dan-balita.html,SDFC-CUSS-002C,999
CCP,popok-bayi-dan-balita/pembersih-pakaian-bayi.html,SDFC-CUSS-002C,0
CCP,pakaian-dan-aksesoris/pembersih-pakaian-bayi.html,SDFC-CUSS-002C,5
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-lain-lain/laundry-detergent.html,SDFC-CUSS-002C,0
CCP,popok-bayi-dan-balita.html,SDFC-CUSS-003A,90
CCP,pakaian-dan-aksesoris.html,SDFC-CUSS-003A,1
CCP,popok-bayi-dan-balita/pembersih-pakaian-bayi.html,SDFC-CUSS-003A,1
CCP,pakaian-dan-aksesoris/pembersih-pakaian-bayi.html,SDFC-CUSS-003A,1
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-lain-lain/laundry-detergent.html,SDFC-CUSS-003A,0
CCP,popok-bayi-dan-balita.html,SDFC-CUSS-003B,99999
CCP,popok-bayi-dan-balita/pembersih-pakaian-bayi.html,SDFC-CUSS-003B,1
CCP,pakaian-dan-aksesoris/pembersih-pakaian-bayi.html,SDFC-CUSS-003B,14
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-lain-lain/laundry-detergent.html,SDFC-CUSS-003B,0
CCP,popok-bayi-dan-balita.html,SDFC-CUSS-004B,45
CCP,pakaian-dan-aksesoris.html,SDFC-CUSS-004B,24
CCP,popok-bayi-dan-balita/pembersih-pakaian-bayi.html,SDFC-CUSS-004B,0
CCP,pakaian-dan-aksesoris/pembersih-pakaian-bayi.html,SDFC-CUSS-004B,6
CCP,set-hadiah-bayi-dan-anak/new-mom-check-list/category-lain-lain/laundry-detergent.html,SDFC-CUSS-004B,0
